Avenger,THF,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Brokenheart,RDM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Chino,THF,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Clynt,PLD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Daveman,BLM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Gordge,PLD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Hatashy,PLD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Horus,THF,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Jahy,SMN,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kashmere,PLD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kercil,WHM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kersed,RDM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Lockon,THF,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Luck,RDM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Mcturbo,BLM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nam,BLM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Natte,BLM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nils,WAR,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nohope,WHM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Omnico,MNK,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Osopi,BRD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Pringles,BLM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Rayhorn,WAR,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Ridz,BRD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Sonomaa,BLM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Taric,SMN,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Thoranir,BRD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Vear,PLD,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Vinzo,THF,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
Xiton,BLM,05/10/2025,17:52:20,Valley_of_Sorrows,Aspidochelone/Adamantoise
