Avenger,DRK,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Boshed,DRK,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Brattycatty,BRD,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Brethart,THF,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Clynt,PLD,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Crescentfresh,RNG,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Fmtwo,WHM,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Galathea,DRK,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Hatashy,BRD,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Jahy,DRK,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Kashmere,BRD,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Kercil,WHM,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Kyra,RDM,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Lockon,DRK,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Mcturbo,MNK,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Nam,BLM,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Nils,WAR,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Pringles,DRG,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Rorry,WAR,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Saki,WAR,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
Sonomaa,DRK,05/28/2025,13:19:50,Western_Altepa_Desert,King Vinegarroon
