Ayr,PLD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Boshed,THF,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Brattycatty,BLM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Clynt,PLD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Crescentfresh,BRD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Daveman,BLM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Galathea,BRD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Hatashy,BRD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Horus,THF,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Jinnkidd,SMN,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Kashmere,BRD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Kercil,WHM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Kersed,RDM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Kyra,PLD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Lockon,THF,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Osopi,BLM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Saki,WAR,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Schmoe,BLM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Sonomaa,RDM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Thoranir,BRD,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
Veyron,SAM,04/22/2025,10:55:14,Dragons_Aery,Fafnir/Nidhogg
