Binggus,NONE,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Brethart,THF,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Cannon,RDM,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Cojin,SMN,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Crescentfresh,BRD,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Daveman,WHM,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Feter,NONE,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Jahy,SMN,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Kashmere,BRD,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Lockon,THF,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Locomoco,BLM,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Neon,RDM,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Nils,BLM,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
Veyron,BLM,06/16/2025,00:00:04,Dragons_Aery,Fafnir/Nidhogg
