Ayr,PLD,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Bobbo,WAR,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Buddylee,WHM,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Byakua,BRD,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Clynt,THF,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Hatashy,PLD,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kashmere,BRD,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kwickfox,NONE,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Lockon,THF,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Loydadario,SMN,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nibs,RDM,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nils,THF,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Pringles,BLM,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Rising,BST,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Ruki,BLM,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Saladd,WHM,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Savok,THF,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Sonomaa,BLM,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Tomoko,WHM,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
Wammy,SMN,12/10/2024,09:38:26,Valley_of_Sorrows,Aspidochelone/Adamantoise
