Aara,BRD,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Ayr,PLD,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Bobbo,SMN,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Boshed,THF,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Buddylee,WHM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Eria,BLM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Galathea,THF,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kwech,THF,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kwickfox,BRD,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Mcturbo,BLM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Murfbones,PLD,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nibs,BLM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Saki,RDM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Saladd,WHM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Sonomaa,BLM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Tamron,RDM,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Trem,PLD,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Wammy,SMN,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
Zephyr,NIN,11/21/2024,08:52:36,Valley_of_Sorrows,Aspidochelone/Adamantoise
