Ayr,PLD,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Boshed,THF,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Byakua,PLD,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Dooter,WHM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Eria,WHM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Falsta,BLM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Gordge,BRD,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Hatashy,BRD,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Horus,THF,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Jibbles,BRD,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Kelde,SMN,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Lockon,THF,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Nils,SMN,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Osopi,BLM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Rayhorn,WHM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Rraken,BLM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Saki,RDM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Sonomaa,RDM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Spacekraut,BLM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Thoranir,BRD,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Vear,BLM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Veyron,NIN,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Wammy,BLM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
Xiton,BLM,01/31/2025,15:43:26,Dragons_Aery,Fafnir/Nidhogg
