Bobbo,SMN,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Boshed,THF,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Byakua,BRD,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Cannon,WHM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Chino,THF,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Clynt,BRD,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Fluffymcmuffins,WHM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Fmtwo,WHM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Hatashy,BRD,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kersed,RDM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kwech,THF,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Kyra,BLM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Loydadario,NONE,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Murfbones,PLD,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Neistar,BLM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Neon,THF,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nibs,BLM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Nils,THF,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Pringles,BLM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Rootraider,SMN,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Saki,PLD,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Sonomaa,RDM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Spacekraut,NONE,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Tamron,RDM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Trem,PLD,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Vear,PLD,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Wammy,SMN,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Xiton,BLM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
Zaz,BLM,12/08/2024,12:06:42,Valley_of_Sorrows,Aspidochelone/Adamantoise
