Avenger,THF,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Bobbo,BRD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Boshed,THF,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Boxx,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Clyntjr,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Daveman,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Dooter,RDM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Dtz,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Fastfox,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Fmtwo,WHM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Galathea,BRD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Gordge,BRD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Habitatt,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Hatashy,BRD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Horus,WAR,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Jinnkidd,SMN,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Kashmere,BRD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Kercil,WHM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Kersed,RDM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Konn,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Kwech,THF,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Murfbones,PLD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Neon,THF,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Nibs,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Nils,SMN,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Otherwhom,PLD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Prongles,WHM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Saki,PLD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Saladd,WHM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Savok,BRD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Sendoid,MNK,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Sirlancealot,PLD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Smurv,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Sonomaaa,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Twisp,BLM,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Vear,PLD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
Veyron,PLD,02/02/2025,13:59:14,Dragons_Aery,Fafnir/Nidhogg
